0,0.9998203329189765
1,0.9998185839464511
2,0.9998038012727584
3,0.9997904424535631
4,0.9997888393363026
5,0.9998031471578499
6,0.9998088123385813
7,0.999816742388451
8,0.9998301026555436
9,0.9998298864145345
10,0.9998458956471131
11,0.9998431610819389
12,0.999827781587598
13,0.9998155886882985
14,0.999794822013766
15,0.9997710703629172
16,0.9997489615429508
17,0.9997656157575663
18,0.9997799012264906
19,0.9998006442884968
20,0.9997892478517342
21,0.9997825264706606
22,0.9997873951102656
23,0.9997960281877676
24,0.9997909738792154
25,0.9997794066103576
26,0.9997738539954122
27,0.9997695137182975
28,0.9997601561306368
29,0.9997878718321902
30,0.9998015061257381
31,0.9997958981965693
32,0.9997823354864315
33,0.9997764482862651
34,0.9997613043240031
35,0.999755704867888
36,0.9997511376288094
37,0.9997416725223075
38,0.999745912634218
39,0.9997381269290428
40,0.9997349121039902
41,0.9997465374063681
42,0.9997566650552375
43,0.9997552683548651
44,0.9997612256455707
45,0.9997667367613058
46,0.9997743807075385
47,0.9997873582516159
48,0.999797702959425
49,0.9998054172575482
50,0.9998038891823231
51,0.9997990924038992
52,0.9998017878004399
53,0.9997888733396864
54,0.9997832504492472
55,0.9997805892976703
56,0.9997647504372562
57,0.9997568513141329
58,0.9997483687297828
59,0.9997572041292744
60,0.9997624639489663
61,0.9997563393536202
62,0.9997534519377211
63,0.9997639249483582
64,0.9997672307715691
65,0.9997802360883141
66,0.9997964507161994
67,0.999811567508244
68,0.9998163126875322
69,0.999817847132314
70,0.9998193385663845
71,0.9998148153383236
72,0.9998097089277624
73,0.9998017920169064
74,0.9997984386157321
75,0.9997890103994173
76,0.9997857743294472
77,0.9997815962263005
78,0.9997661971741859
79,0.9997549204480398
80,0.9997490201588335
81,0.9997520364239008
82,0.9997585827518181
83,0.9997615815931287
84,0.9997592209717989
85,0.9997637156676796
86,0.9997628008423058
87,0.9997658303362862
88,0.999746667395496
89,0.9997586304764672
90,0.9997699948467197
91,0.9997736896601375
92,0.9997762938696589
93,0.9997871880437776
94,0.9997755119750098
95,0.9997673470514543
96,0.99976061600151
97,0.9997606093522613
98,0.9997526263567025
99,0.9997384461470631
100,0.999736849843551
101,0.9997427200091552
102,0.9997552828484237
103,0.9997562661342554
104,0.9997493502426786
105,0.9997607564959385
106,0.9997506287248012
107,0.99975424909055
108,0.9997531279520377
109,0.9997566651392904
110,0.9997569803246114
111,0.9997518720795735
112,0.9997542288984316
113,0.9997513909511242
114,0.9997506282481264
115,0.9997430427036146
116,0.9997481171063545
117,0.9997454654187703
118,0.9997258619147678
119,0.9997167956235073
120,0.9996856102744102
121,0.9996725860818261
122,0.9996679431143267
123,0.9996712187712629
124,0.9996824324791813
125,0.9996976287430394
126,0.9997232722045886
127,0.9997325132177697
128,0.9997207250422593
129,0.9997268509318897
130,0.9997373041004662
131,0.9997573364304524
132,0.9997769675837194
133,0.9997794404384859
134,0.9997678466523959
135,0.999761325236654
136,0.9997574917181374
137,0.9997543119367848
138,0.9997500322059475
139,0.9997425954807653
140,0.9997431644075672
141,0.9997302941979207
142,0.9997182620451661
143,0.9997033277603258
144,0.9996870992469804
145,0.9996871520297702
146,0.9996914199308927
147,0.9996987974986579
148,0.9997236383580508
149,0.9997357586868165
150,0.9997366214942488
151,0.9997297394203262
