,0
2016-04-11 12:00:01-07:00,5428741.665571867
2016-04-11 12:00:02-07:00,5417750.272839183
2016-04-11 12:00:03-07:00,5423275.854444738
2016-04-11 12:00:04-07:00,5424045.873031088
2016-04-11 12:00:05-07:00,5432565.62817753
2016-04-11 12:00:06-07:00,5442175.482458543
2016-04-11 12:00:07-07:00,5437567.62496286
2016-04-11 12:00:08-07:00,5438977.616905062
2016-04-11 12:00:09-07:00,5439174.69555421
2016-04-11 12:00:10-07:00,5433792.3487076955
2016-04-11 12:00:11-07:00,5416051.197971759
2016-04-11 12:00:12-07:00,5418417.848361819
2016-04-11 12:00:13-07:00,5404711.3677789625
2016-04-11 12:00:14-07:00,5394229.357626787
2016-04-11 12:00:15-07:00,5388558.407429558
2016-04-11 12:00:16-07:00,5378480.284444845
2016-04-11 12:00:17-07:00,5382700.793397839
2016-04-11 12:00:18-07:00,5359760.5782067785
2016-04-11 12:00:19-07:00,5352913.390671281
2016-04-11 12:00:20-07:00,5364618.854025305
2016-04-11 12:00:21-07:00,5355172.954909
2016-04-11 12:00:22-07:00,5361559.273096919
2016-04-11 12:00:23-07:00,5376077.17436455
2016-04-11 12:00:24-07:00,5357028.97527233
2016-04-11 12:00:25-07:00,5366278.612904496
2016-04-11 12:00:26-07:00,5363003.887427695
2016-04-11 12:00:27-07:00,5370119.366854524
2016-04-11 12:00:28-07:00,5380520.852077966
2016-04-11 12:00:29-07:00,5391845.8040794255
2016-04-11 12:00:30-07:00,5403182.417073706
2016-04-11 12:00:31-07:00,5397568.470476389
2016-04-11 12:00:32-07:00,5411243.291869354
2016-04-11 12:00:33-07:00,5411655.901699279
2016-04-11 12:00:34-07:00,5420297.502606029
2016-04-11 12:00:35-07:00,5414316.87106545
2016-04-11 12:00:36-07:00,5424151.567118192
2016-04-11 12:00:37-07:00,5438125.704216384
2016-04-11 12:00:38-07:00,5434779.700685863
2016-04-11 12:00:39-07:00,5435084.302015881
2016-04-11 12:00:40-07:00,5428857.318958172
2016-04-11 12:00:41-07:00,5422817.075888569
2016-04-11 12:00:42-07:00,5419400.154208369
2016-04-11 12:00:43-07:00,5420263.992654669
2016-04-11 12:00:44-07:00,5421180.0226577725
2016-04-11 12:00:45-07:00,5435686.934627198
2016-04-11 12:00:46-07:00,5424703.98784738
2016-04-11 12:00:47-07:00,5417928.101082635
2016-04-11 12:00:48-07:00,5426849.076777609
2016-04-11 12:00:49-07:00,5411579.766682818
2016-04-11 12:00:50-07:00,5395249.054897078
2016-04-11 12:00:51-07:00,5373886.800288803
2016-04-11 12:00:52-07:00,5368862.268600098
2016-04-11 12:00:53-07:00,5352526.62814922
2016-04-11 12:00:54-07:00,5359898.012016805
2016-04-11 12:00:55-07:00,5369121.239239268
2016-04-11 12:00:56-07:00,5364250.923947826
2016-04-11 12:00:57-07:00,5376986.059337032
2016-04-11 12:00:58-07:00,5367803.09423713
2016-04-11 12:00:59-07:00,5372436.493961145
2016-04-11 12:01:00-07:00,5384898.664465617
2016-04-11 12:01:01-07:00,5395408.38769933
