,0
2016-06-01 12:00:01-07:00,17623545.07316312
2016-06-01 12:00:02-07:00,17625309.26439964
2016-06-01 12:00:03-07:00,17629941.372111052
2016-06-01 12:00:04-07:00,17608347.14207782
2016-06-01 12:00:05-07:00,17616853.07854598
2016-06-01 12:00:06-07:00,17639491.685132403
2016-06-01 12:00:07-07:00,17670436.380029216
2016-06-01 12:00:08-07:00,17672631.877003852
2016-06-01 12:00:09-07:00,17668004.032563414
2016-06-01 12:00:10-07:00,17671007.345954876
2016-06-01 12:00:11-07:00,17674065.657890223
2016-06-01 12:00:12-07:00,17666288.208430834
2016-06-01 12:00:13-07:00,17669888.005309463
2016-06-01 12:00:14-07:00,17690319.872757547
2016-06-01 12:00:15-07:00,17698319.595296796
2016-06-01 12:00:16-07:00,17707577.615347967
2016-06-01 12:00:17-07:00,17705221.47444896
2016-06-01 12:00:18-07:00,17716020.38169746
2016-06-01 12:00:19-07:00,17711709.939388562
2016-06-01 12:00:20-07:00,17731562.35543891
2016-06-01 12:00:21-07:00,17728848.01794986
2016-06-01 12:00:22-07:00,17753298.356587257
2016-06-01 12:00:23-07:00,17746137.648188762
2016-06-01 12:00:24-07:00,17750639.289415892
2016-06-01 12:00:25-07:00,17726386.603263136
2016-06-01 12:00:26-07:00,17733128.48046375
2016-06-01 12:00:27-07:00,17732725.005814686
2016-06-01 12:00:28-07:00,17753157.79311774
2016-06-01 12:00:29-07:00,17766230.627396706
2016-06-01 12:00:30-07:00,17769166.057630606
2016-06-01 12:00:31-07:00,17770708.363895267
2016-06-01 12:00:32-07:00,17767738.424615715
2016-06-01 12:00:33-07:00,17785767.748239048
2016-06-01 12:00:34-07:00,17801944.65789265
2016-06-01 12:00:35-07:00,17806191.363189917
2016-06-01 12:00:36-07:00,17803240.62509439
2016-06-01 12:00:37-07:00,17806333.197584722
2016-06-01 12:00:38-07:00,17822592.9869127
2016-06-01 12:00:39-07:00,17796732.255370576
2016-06-01 12:00:40-07:00,17805486.12000612
2016-06-01 12:00:41-07:00,17795512.462444987
2016-06-01 12:00:42-07:00,17798670.54261763
2016-06-01 12:00:43-07:00,17802452.844228346
2016-06-01 12:00:44-07:00,17801743.92500076
2016-06-01 12:00:45-07:00,17762935.603264984
2016-06-01 12:00:46-07:00,17784323.197444633
2016-06-01 12:00:47-07:00,17802864.583141666
2016-06-01 12:00:48-07:00,17807695.804244656
2016-06-01 12:00:49-07:00,17832538.001661345
2016-06-01 12:00:50-07:00,17825079.22606176
2016-06-01 12:00:51-07:00,17831932.377160113
2016-06-01 12:00:52-07:00,17846283.487700563
2016-06-01 12:00:53-07:00,17855409.463679932
2016-06-01 12:00:54-07:00,17861472.080469176
2016-06-01 12:00:55-07:00,17866959.387440883
2016-06-01 12:00:56-07:00,17880755.581876
2016-06-01 12:00:57-07:00,17889726.44499727
2016-06-01 12:00:58-07:00,17883892.68743164
2016-06-01 12:00:59-07:00,17866271.66676109
2016-06-01 12:01:00-07:00,17868480.114688084
2016-06-01 12:01:01-07:00,17873314.351852886
2016-06-01 12:01:02-07:00,17864803.9295836
2016-06-01 12:01:03-07:00,17879224.666146148
2016-06-01 12:01:04-07:00,17881189.232060824
2016-06-01 12:01:05-07:00,17869696.065062962
2016-06-01 12:01:06-07:00,17872261.412008464
2016-06-01 12:01:07-07:00,17863525.621405724
2016-06-01 12:01:08-07:00,17867219.812641792
2016-06-01 12:01:09-07:00,17843024.006329015
2016-06-01 12:01:10-07:00,17838803.51221661
2016-06-01 12:01:11-07:00,17850001.88788207
2016-06-01 12:01:12-07:00,17858785.473497935
2016-06-01 12:01:13-07:00,17878937.974047285
2016-06-01 12:01:14-07:00,17899387.30195239
2016-06-01 12:01:15-07:00,17919801.324720163
2016-06-01 12:01:16-07:00,17919911.72529429
2016-06-01 12:01:17-07:00,17904646.076025173
2016-06-01 12:01:18-07:00,17902198.60752684
2016-06-01 12:01:19-07:00,17890738.44183928
2016-06-01 12:01:20-07:00,17904553.236448716
2016-06-01 12:01:21-07:00,17902529.187545072
2016-06-01 12:01:22-07:00,17915096.512606855
2016-06-01 12:01:23-07:00,17920458.57628829
2016-06-01 12:01:24-07:00,17909636.22846273
2016-06-01 12:01:25-07:00,17900823.412031416
2016-06-01 12:01:26-07:00,17899285.3741233
2016-06-01 12:01:27-07:00,17904593.175364003
2016-06-01 12:01:28-07:00,17889979.489016794
2016-06-01 12:01:29-07:00,17894131.19080091
2016-06-01 12:01:30-07:00,17879637.395924166
2016-06-01 12:01:31-07:00,17896126.78183651
2016-06-01 12:01:32-07:00,17914282.872157138
2016-06-01 12:01:33-07:00,17900945.90809212
2016-06-01 12:01:34-07:00,17926848.53800081
2016-06-01 12:01:35-07:00,17937909.65865595
2016-06-01 12:01:36-07:00,17938586.520720724
2016-06-01 12:01:37-07:00,17928656.36448027
2016-06-01 12:01:38-07:00,17917923.50545461
2016-06-01 12:01:39-07:00,17901989.350293454
2016-06-01 12:01:40-07:00,17876893.713139363
2016-06-01 12:01:41-07:00,17868020.428201135
2016-06-01 12:01:42-07:00,17855644.77288672
2016-06-01 12:01:43-07:00,17851376.076022673
2016-06-01 12:01:44-07:00,17854610.600386035
2016-06-01 12:01:45-07:00,17864641.149846
2016-06-01 12:01:46-07:00,17870274.01176609
2016-06-01 12:01:47-07:00,17866027.27869544
2016-06-01 12:01:48-07:00,17895157.296021543
2016-06-01 12:01:49-07:00,17903427.88755458
2016-06-01 12:01:50-07:00,17904432.230008833
2016-06-01 12:01:51-07:00,17892409.770727303
2016-06-01 12:01:52-07:00,17886346.705125265
2016-06-01 12:01:53-07:00,17909896.82317957
2016-06-01 12:01:54-07:00,17906246.111053716
2016-06-01 12:01:55-07:00,17888190.980629597
2016-06-01 12:01:56-07:00,17855427.642415475
2016-06-01 12:01:57-07:00,17852240.53224566
2016-06-01 12:01:58-07:00,17854212.663391687
2016-06-01 12:01:59-07:00,17886326.022283085
2016-06-01 12:02:00-07:00,17887878.66712655
2016-06-01 12:02:01-07:00,17867955.741465695
2016-06-01 12:02:02-07:00,17877318.36169193
2016-06-01 12:02:03-07:00,17859053.225588743
2016-06-01 12:02:04-07:00,17864068.42026162
2016-06-01 12:02:05-07:00,17850800.87590044
2016-06-01 12:02:06-07:00,17852307.069119357
2016-06-01 12:02:07-07:00,17853297.694819562
2016-06-01 12:02:08-07:00,17863327.68402051
2016-06-01 12:02:09-07:00,17879775.38567433
2016-06-01 12:02:10-07:00,17865820.98107686
2016-06-01 12:02:11-07:00,17872999.543479074
2016-06-01 12:02:12-07:00,17880215.743036408
2016-06-01 12:02:13-07:00,17878297.74480973
2016-06-01 12:02:14-07:00,17877605.92892624
2016-06-01 12:02:15-07:00,17871856.293438867
2016-06-01 12:02:16-07:00,17872811.45544351
2016-06-01 12:02:17-07:00,17864650.38237487
2016-06-01 12:02:18-07:00,17861912.47355549
2016-06-01 12:02:19-07:00,17873345.91261102
2016-06-01 12:02:20-07:00,17876356.706703577
2016-06-01 12:02:21-07:00,17899022.35566614
2016-06-01 12:02:22-07:00,17886177.8232497
2016-06-01 12:02:23-07:00,17903774.633565474
2016-06-01 12:02:24-07:00,17912714.69171556
2016-06-01 12:02:25-07:00,17923736.209791526
2016-06-01 12:02:26-07:00,17918529.117132816
2016-06-01 12:02:27-07:00,17920491.992397252
2016-06-01 12:02:28-07:00,17906585.887785904
2016-06-01 12:02:29-07:00,17932595.331240218
2016-06-01 12:02:30-07:00,17935245.797013115
2016-06-01 12:02:31-07:00,17959239.024655104
2016-06-01 12:02:32-07:00,17979327.31152205
2016-06-01 12:02:33-07:00,17983191.296760645
2016-06-01 12:02:34-07:00,18004916.37072761
2016-06-01 12:02:35-07:00,18026984.929357547
2016-06-01 12:02:36-07:00,18032985.195819736
2016-06-01 12:02:37-07:00,18026523.745591477
2016-06-01 12:02:38-07:00,18050584.75314596
2016-06-01 12:02:39-07:00,18048841.702607285
2016-06-01 12:02:40-07:00,18080505.260832384
2016-06-01 12:02:41-07:00,18075078.505908072
2016-06-01 12:02:42-07:00,18079521.824671444
2016-06-01 12:02:43-07:00,18089357.16987273
2016-06-01 12:02:44-07:00,18092949.31784117
2016-06-01 12:02:45-07:00,18074175.098915305
2016-06-01 12:02:46-07:00,18074647.130002458
2016-06-01 12:02:47-07:00,18060647.041496657
2016-06-01 12:02:48-07:00,18036638.49300667
2016-06-01 12:02:49-07:00,18053301.136407316
2016-06-01 12:02:50-07:00,18053313.728765592
2016-06-01 12:02:51-07:00,18051347.43566719
2016-06-01 12:02:52-07:00,18044828.037640784
2016-06-01 12:02:53-07:00,18041261.34843081
2016-06-01 12:02:54-07:00,18048466.409298528
2016-06-01 12:02:55-07:00,18039311.837213628
2016-06-01 12:02:56-07:00,18048726.97494896
2016-06-01 12:02:57-07:00,18039573.931953195
2016-06-01 12:02:58-07:00,18033681.6506312
2016-06-01 12:02:59-07:00,18046558.447270885
2016-06-01 12:03:00-07:00,18053847.502150122
2016-06-01 12:03:01-07:00,18070858.827812403
2016-06-01 12:03:02-07:00,18076847.065798372
2016-06-01 12:03:03-07:00,18076608.664733544
2016-06-01 12:03:04-07:00,18059303.830775738
2016-06-01 12:03:05-07:00,18076210.349091448
2016-06-01 12:03:06-07:00,18079662.764360856
2016-06-01 12:03:07-07:00,18086308.915752105
2016-06-01 12:03:08-07:00,18075276.92417442
2016-06-01 12:03:09-07:00,18086254.25670481
2016-06-01 12:03:10-07:00,18066824.19125927
2016-06-01 12:03:11-07:00,18062108.6335202
2016-06-01 12:03:12-07:00,18048300.227540206
2016-06-01 12:03:13-07:00,18034077.02865727
2016-06-01 12:03:14-07:00,18017403.636342082
2016-06-01 12:03:15-07:00,18009216.25494321
2016-06-01 12:03:16-07:00,18002076.748281885
2016-06-01 12:03:17-07:00,18012061.950712647
2016-06-01 12:03:18-07:00,18004949.529712815
2016-06-01 12:03:19-07:00,18005816.806014802
2016-06-01 12:03:20-07:00,18003443.15498473
2016-06-01 12:03:21-07:00,18018823.924281724
2016-06-01 12:03:22-07:00,18017869.04054134
2016-06-01 12:03:23-07:00,18016922.114051804
2016-06-01 12:03:24-07:00,18027808.329780277
2016-06-01 12:03:25-07:00,18005691.5650079
2016-06-01 12:03:26-07:00,18003059.918870874
2016-06-01 12:03:27-07:00,17971315.72118392
2016-06-01 12:03:28-07:00,17975980.70676279
2016-06-01 12:03:29-07:00,17988639.663342237
2016-06-01 12:03:30-07:00,17968365.247987986
2016-06-01 12:03:31-07:00,17982827.978207048
2016-06-01 12:03:32-07:00,17974946.163309477
2016-06-01 12:03:33-07:00,17981153.96059105
2016-06-01 12:03:34-07:00,17995032.804829083
2016-06-01 12:03:35-07:00,17990577.470231798
2016-06-01 12:03:36-07:00,17986353.44801914
2016-06-01 12:03:37-07:00,18006686.89780993
2016-06-01 12:03:38-07:00,18020037.17614026
2016-06-01 12:03:39-07:00,18013366.198671006
2016-06-01 12:03:40-07:00,18025918.310869455
2016-06-01 12:03:41-07:00,18028310.129547633
2016-06-01 12:03:42-07:00,18037112.374523215
2016-06-01 12:03:43-07:00,18035905.95101803
2016-06-01 12:03:44-07:00,18039275.727687348
2016-06-01 12:03:45-07:00,18044041.460504003
2016-06-01 12:03:46-07:00,18047243.128663566
2016-06-01 12:03:47-07:00,18042913.09497497
2016-06-01 12:03:48-07:00,18055036.558781084
2016-06-01 12:03:49-07:00,18078216.45234203
2016-06-01 12:03:50-07:00,18072656.74416026
2016-06-01 12:03:51-07:00,18058304.1527555
2016-06-01 12:03:52-07:00,18059103.47786909
2016-06-01 12:03:53-07:00,18051036.338149033
2016-06-01 12:03:54-07:00,18066823.497355204
2016-06-01 12:03:55-07:00,18070826.51476501
2016-06-01 12:03:56-07:00,18069353.103350334
2016-06-01 12:03:57-07:00,18066313.407243527
2016-06-01 12:03:58-07:00,18053574.578667156
2016-06-01 12:03:59-07:00,18048074.331852492
2016-06-01 12:04:00-07:00,18038213.34029059
2016-06-01 12:04:01-07:00,18032418.029187154
2016-06-01 12:04:02-07:00,18030312.292398024
2016-06-01 12:04:03-07:00,18013081.8607555
2016-06-01 12:04:04-07:00,18031409.903366618
2016-06-01 12:04:05-07:00,18029017.076598782
2016-06-01 12:04:06-07:00,18018534.502038572
2016-06-01 12:04:07-07:00,18004505.97863272
2016-06-01 12:04:08-07:00,17999015.33554156
2016-06-01 12:04:09-07:00,17993534.253025148
2016-06-01 12:04:10-07:00,18014096.277877178
2016-06-01 12:04:11-07:00,18017069.836024497
2016-06-01 12:04:12-07:00,17995521.02211782
2016-06-01 12:04:13-07:00,18002654.974329054
2016-06-01 12:04:14-07:00,18001339.648703463
2016-06-01 12:04:15-07:00,18002750.6881206
2016-06-01 12:04:16-07:00,17990567.74745094
2016-06-01 12:04:17-07:00,17990808.545447998
2016-06-01 12:04:18-07:00,17993393.469873715
2016-06-01 12:04:19-07:00,17990167.197954647
2016-06-01 12:04:20-07:00,18003535.373534895
2016-06-01 12:04:21-07:00,17988436.482076894
2016-06-01 12:04:22-07:00,18008243.680762183
2016-06-01 12:04:23-07:00,18004532.30645549
2016-06-01 12:04:24-07:00,18003784.94270342
2016-06-01 12:04:25-07:00,17997225.56519037
2016-06-01 12:04:26-07:00,17996047.12958098
2016-06-01 12:04:27-07:00,18008181.34812421
2016-06-01 12:04:28-07:00,18009032.74891558
2016-06-01 12:04:29-07:00,18017823.883924697
2016-06-01 12:04:30-07:00,17999711.88185368
2016-06-01 12:04:31-07:00,18004734.497323044
2016-06-01 12:04:32-07:00,18001579.80080888
2016-06-01 12:04:33-07:00,18010284.565187693
2016-06-01 12:04:34-07:00,18006681.269532952
2016-06-01 12:04:35-07:00,17994278.71194742
2016-06-01 12:04:36-07:00,18004025.731194228
2016-06-01 12:04:37-07:00,17988640.740904097
2016-06-01 12:04:38-07:00,18004736.046133902
2016-06-01 12:04:39-07:00,17995503.248587333
2016-06-01 12:04:40-07:00,17988737.107691895
2016-06-01 12:04:41-07:00,17968280.45191382
2016-06-01 12:04:42-07:00,17978812.646382596
2016-06-01 12:04:43-07:00,17957590.592642125
2016-06-01 12:04:44-07:00,17967583.62578691
2016-06-01 12:04:45-07:00,17977232.29946437
2016-06-01 12:04:46-07:00,17980412.95892631
2016-06-01 12:04:47-07:00,17968025.810660258
2016-06-01 12:04:48-07:00,17964729.973410673
2016-06-01 12:04:49-07:00,17945383.479082104
2016-06-01 12:04:50-07:00,17935051.0061278
2016-06-01 12:04:51-07:00,17920897.134187985
2016-06-01 12:04:52-07:00,17928979.296307787
2016-06-01 12:04:53-07:00,17912916.6005153
2016-06-01 12:04:54-07:00,17895966.64223362
2016-06-01 12:04:55-07:00,17899244.647240337
2016-06-01 12:04:56-07:00,17900831.930152003
2016-06-01 12:04:57-07:00,17871094.935816966
2016-06-01 12:04:58-07:00,17872717.403124686
2016-06-01 12:04:59-07:00,17870963.85369055
2016-06-01 12:05:00-07:00,17859857.538634274
